City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
693,Praia,CV,14.9215,-23.5087,75.74,69,20,8.05,few clouds
694,Ormara,PK,25.2088,64.6357,76.3,67,0,2.84,clear sky
695,Denpasar,ID,-8.65,115.2167,83.86,79,20,5.75,few clouds
696,Camapua,BR,-19.5314,-54.0439,67.86,55,0,6.62,clear sky
697,Maragogi,BR,-9.0122,-35.2225,75.36,86,18,4.45,few clouds
698,Sibolga,ID,1.7427,98.7792,76.75,86,100,2.35,overcast clouds
699,Pecos,US,31.4229,-103.4932,44.69,36,0,5.75,clear sky
700,Christchurch,NZ,-43.5333,172.6333,69.42,68,75,4.61,broken clouds
701,Deputatskiy,RU,69.3,139.9,-28.77,100,84,2.39,broken clouds
702,Finschhafen,PG,-6.6024,147.8681,84.88,74,100,5.95,overcast clouds
703,Amapa,BR,1.0,-52.0,70.97,77,90,2.64,overcast clouds
704,Kashan,IR,33.9831,51.4364,54.99,50,40,2.3,scattered clouds
705,Neiafu,TO,-18.65,-173.9833,75.88,94,75,5.75,light rain
706,Kaduqli,SD,11.0167,29.7167,70.29,23,66,9.71,broken clouds
707,Pundaguitan,PH,6.3711,126.1689,77.61,90,100,11.9,overcast clouds
708,La Orilla,MX,17.9833,-102.2333,77.32,85,0,2.19,clear sky
709,Tambun,ID,-6.2641,107.0712,83.48,100,40,4.61,heavy intensity rain
710,Pasewalk,DE,53.5063,13.99,36.9,75,40,14.7,scattered clouds
711,Swellendam,ZA,-34.0226,20.4417,59.13,78,100,4.34,overcast clouds
712,Erdenet,MN,49.0333,104.0833,20.05,62,4,3.36,clear sky
713,Cedar City,US,37.6775,-113.0619,29.39,69,0,3.44,clear sky
714,Boa Vista,BR,2.8197,-60.6733,80.58,74,0,4.61,clear sky
715,Karoi,ZW,-16.8099,29.6925,67.69,70,71,2.66,broken clouds
716,Panzhihua,CN,26.5851,101.7128,59.49,56,0,0.92,clear sky
717,Itupeva,BR,-23.1531,-47.0578,65.93,59,0,20.71,clear sky
718,Batsfjord,NO,70.6345,29.7185,40.78,33,19,6.91,few clouds
719,Egvekinot,RU,66.3167,-179.1667,29.16,99,100,6.42,light snow
720,Sulphur,US,30.2366,-93.3774,48.18,73,0,5.75,clear sky
721,Stephenville,US,32.2207,-98.2023,46.17,67,75,0.0,broken clouds
722,Alcala De Henares,ES,40.4821,-3.36,59.52,97,100,12.66,overcast clouds
723,Yar-Sale,RU,66.8333,70.8333,6.87,92,99,7.72,overcast clouds
724,Tyazhinskiy,RU,56.116,88.524,24.19,82,100,16.49,overcast clouds
725,Port Blair,IN,11.6667,92.75,77.04,88,75,1.14,mist
726,Havre-Saint-Pierre,CA,50.2334,-63.5986,28.4,86,100,11.5,light snow
727,Saint-Francois,FR,46.4154,3.9054,58.44,67,75,14.97,broken clouds
728,San Carlos De Bariloche,AR,-41.1456,-71.3082,55.15,58,0,6.91,clear sky
